,Posts,Channel,Views_03/03,Views_03/12,view_delta
88,"Temu (Tofan) X Da - Gi - Esua Yene | እሷ የኔ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 3 minutes, 37 seconds 87,838 views",Hope Music Entertainment,87838,88171,333
89,"Liya Mekonnen - Hiji Hiji | ሂጂ ሂጂ - New Ethiopian Music (Official Video) by Hope Music Ethiopia 3 months ago 4 minutes, 5 seconds 146,411 views",Hope Music Entertainment,146411,147042,631
90,"TZE X EZANA - TAZABI | ታዛቢ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 2 minutes, 52 seconds 19,148 views",Hope Music Entertainment,19148,19278,130
91,"Guade Shegaw - Atenkut | አትንኩት - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 5 minutes, 33 seconds 20,027 views",Hope Music Entertainment,20027,20132,105
92,"Yeshi Tadesse - Nafekegn | ናፈቀኝ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 5 minutes 17,730 views",Hope Music Entertainment,17730,17814,84
93,"ROBBIE2K - KENAT | ቅናት - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 2 minutes, 53 seconds 17,951 views",Hope Music Entertainment,17951,18197,246
94,"Micky Hasset - Bezemene | በዘመኔ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 4 minutes, 47 seconds 68,561 views",Hope Music Entertainment,68561,69739,1178
95,"El Jack - Malo | ማሎ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 2 minutes, 58 seconds 160,646 views",Hope Music Entertainment,160646,162176,1530
96,"Yeabsira Daniel - Niku Hilme | ንቁ ህልሜ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 4 minutes, 14 seconds 25,707 views",Hope Music Entertainment,25707,25803,96
97,"Tibebu Asegidew - Yiwesdegnal | ይወስደኛል - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 5 minutes, 4 seconds 90,547 views",Hope Music Entertainment,90547,90985,438
98,"Yonta Boy - Lande | ላንዴ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 4 minutes, 5 seconds 53,741 views",Hope Music Entertainment,53741,53966,225
99,"Abebe Girma - Siyadersesh Ney | ሲያደርስሽ ነይ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 5 minutes, 17 seconds 14,032 views",Hope Music Entertainment,14032,14127,95
100,"Saba Berhe - Kante Ga | ካንተ ጋ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 4 minutes, 23 seconds 58,965 views",Hope Music Entertainment,58965,59695,730
101,"Lidya Endale - Lemin | ለምን - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 4 minutes, 15 seconds 20,985 views",Hope Music Entertainment,20985,21055,70
